ID,Count
18551,631.3760737790631
18552,644.0884581334778
18553,514.0162865698436
18554,435.0160993002022
18555,359.4382614935602
18556,302.5402709230897
18557,270.8234469700068
18558,291.2087459452652
18559,337.72522827847604
18560,388.91167242073027
18561,502.5588557589324
18562,713.3252203464688
18563,790.8145376190671
18564,799.1929985117619
18565,706.8239009652523
18566,755.766932081594
18567,746.2209807366386
18568,727.1748619860326
18569,744.1149195286388
18570,762.4284952503754
18571,809.013653492543
18572,777.4341813573726
18573,725.6525460041623
18574,728.285122514162
18575,711.0703613357304
18576,642.6819694109765
18577,512.8938349855725
18578,434.06615953642284
18579,358.6533602042384
18580,301.87961713589254
18581,270.23205285458334
18582,290.5728366817259
18583,336.98774149559773
18584,388.06241037542975
18585,501.46142363747106
18586,711.7675400849707
18587,789.0876448068988
18588,797.4478097487676
18589,705.2804175617723
18590,754.1165723314865
18591,744.5914663731278
18592,725.5869384178417
18593,742.4900041473027
18594,760.7635887196932
18595,807.2470194757117
18596,775.736507078695
18597,724.0679467002608
18598,726.694774482542
18599,709.5176049844956
18600,556.6546948228433
18601,444.2395691481422
18602,375.9635046104101
18603,310.64521221072226
18604,261.4710138889218
18605,234.0596874858419
18606,251.6777215254975
18607,291.8796812880797
18608,336.1176645701342
18609,434.3374624251245
18610,616.4927003848171
18611,683.4629926074264
18612,690.7040936276554
18613,610.8739225439839
18614,653.1730317823707
18615,644.9229248822736
18616,628.4622799401141
18617,643.1027574127079
18618,658.9303006263228
18619,699.1916136759563
18620,671.8989938469781
18621,627.1466154104814
18622,629.4218247474387
18623,614.5439341266411
18624,556.7088554249784
18625,444.2827921421833
18626,376.00008457637443
18627,310.67543692974493
18628,261.49645412626245
18629,234.08246069466895
18630,251.70220890891235
18631,291.908080184984
18632,336.15036767184273
18633,434.379721977974
18634,616.5526830206868
18635,683.5294912241827
18636,690.7712967788295
18637,610.9333584919445
18638,653.2365832893079
18639,644.9856736819643
18640,628.5234271752264
18641,643.1653291163152
18642,658.994412295871
18643,699.2596426338662
18644,671.9643673261189
18645,627.2076346359249
18646,629.4830653429863
18647,614.6037271542044
18648,423.7691752650577
18649,338.1899723273247
18650,286.21288163071847
18651,236.48747886779597
18652,199.05222562919414
18653,178.18457591602447
18654,191.59680404274965
18655,222.2016861915481
18656,255.87910572142707
18657,330.65171272325324
18658,469.32255423112144
18659,520.305588716202
18660,525.8180822528459
18661,465.0451002300099
18662,497.24649690035045
18663,490.96586901843636
18664,478.4347361701096
18665,489.58021490540017
18666,501.6293811057146
18667,532.2794476277643
18668,511.5021666610967
18669,477.43314922970774
18670,479.16521687100305
18671,467.839000642708
18672,406.98170390431585
18673,324.7926919060105
18674,274.87465593167894
18675,227.11910804142803
18676,191.16683959338366
18677,171.12585470713705
18678,184.0067619905746
18679,213.3992421701867
18680,245.74254221035073
18681,317.5530578853926
18682,450.73050129764135
18683,499.6938602582653
18684,504.9879782433727
18685,446.62249717804997
18686,477.5482465008903
18687,471.51642355064496
18688,459.48170725663056
18689,470.1856616527491
18690,481.75750424314754
18691,511.19337883247374
18692,491.2391827656548
18693,458.5197978413031
18694,460.18325021367286
18695,449.30571817869884
18696,585.77004407138
18697,467.47514108539843
18698,395.6279551993332
18699,326.89324520140667
18700,275.1470323588059
18701,246.3019798971588
18702,264.84151018737674
18703,307.14619918201134
18704,353.6980124654778
18705,457.05511311206465
18706,648.7378255006483
18707,719.2109417638566
18708,726.8307823997013
18709,642.8251622750204
18710,687.336690360911
18711,678.6550686528584
18712,661.3334637101734
18713,676.7396988755421
18714,693.3950882435086
18715,735.7622349482731
18716,707.0420979068853
18717,659.9489844689604
18718,662.3431966906055
18719,646.6871306847179
18720,657.9572945640043
18721,525.0843436217002
18722,444.3830846104556
18723,367.1778668110862
18724,309.05472010797155
18725,276.65495355912185
18726,297.4791990385523
18727,344.9972976507946
18728,397.2859140371012
18729,513.3802056515099
18730,728.684897542709
18731,807.842753744698
18732,816.4016238687537
18733,722.0435884846988
18734,772.0404855481711
18735,762.2889859805995
18736,742.8327566275555
18737,760.1375760040607
18738,778.8454888435264
18739,826.4337421289167
18740,794.1742849263626
18741,741.2776613727739
18742,743.9669238434471
18743,726.3814857743503
18744,656.5508332719172
18745,523.961913928335
18746,443.4331633731252
18747,366.39298082950717
18748,308.3940792053478
18749,276.0635709775169
18750,296.8433021769998
18751,344.2598252509453
18752,396.4366685547559
18753,512.2827949330058
18754,727.127247660278
18755,806.1158946117084
18756,814.6564691417598
18757,720.5001351834078
18758,770.3901579846365
18759,760.6595033971189
18760,741.2448640282595
18761,758.5126923130622
18762,777.1806147831194
18763,824.6671425663278
18764,792.4766437570219
18765,739.6930929729349
18766,742.3766068280057
18767,724.8287597061527
18768,570.5235651874771
18769,455.30765328119185
18770,385.33051283969405
18771,318.3848364654242
18772,267.985479013282
18773,239.89120834341932
18774,257.94818996125616
18775,299.1517684536128
18776,344.49192667650186
18777,445.15883879525484
18778,631.8524151629365
18779,700.4912503974979
18780,707.912761090511
18781,626.0936473027843
18782,669.4466250668886
18783,660.9909694412423
18784,644.1202128931909
18785,659.1254530921789
18786,675.3473343883824
18787,716.6117449355999
18788,688.6391383754583
18789,642.7717690104431
18790,645.1036644467724
18791,629.8550960283419
18792,570.5777265518941
18793,455.35087688357385
18794,385.3670933205022
18795,318.415061609844
18796,268.01091960868064
18797,239.91398187276735
18798,257.97267768931806
18799,299.18016775021664
18800,344.5246302384894
18801,445.2010989428852
18802,631.9123986430302
18803,700.5577499501873
18804,707.9799651875343
18805,626.1530840872748
18806,669.51017746828
18807,661.0537191240894
18808,644.1813609889184
18809,659.1880256764503
18810,675.4114469602687
18811,716.6797748509817
18812,688.7045127746967
18813,642.8327890947002
18814,645.1649059042492
18815,629.9148898974605
18816,437.6380462829513
18817,349.25805698170996
18818,295.57989030121297
18819,244.22710348705448
18820,205.56669106040266
18821,184.01609704828172
18822,197.8672727738637
18823,229.47377369961552
18824,264.2533682222443
18825,341.4730896030986
18826,484.6822697327235
18827,537.3338473083488
18828,543.0267505262747
18829,480.2648257056992
18830,513.5200909513972
18831,507.033914334252
18832,494.0926698607159
18833,505.6029113395821
18834,518.0464156410592
18835,549.6995797079417
18836,528.2423119780815
18837,493.058303565655
18838,494.84705730899236
18839,483.1501632656044
18840,420.8505748357156
18841,335.86077649136905
18842,284.2416645437556
18843,234.85873261241795
18844,197.68130498396434
18845,176.95737580302574
18846,190.27723068258257
18847,220.67132963290138
18848,254.11680465894148
18849,328.37443469774985
18850,466.0902167034517
18851,516.7221187442145
18852,522.1966464094787
18853,461.8422225588206
18854,493.82184045044585
18855,487.58446876625135
18856,475.1396408495855
18857,486.20835798700455
18858,498.1745386761065
18859,528.6135108040096
18860,507.97932797823887
18861,474.1449520798032
18862,475.8650905538616
18863,464.6168807061063
18864,599.6389149772135
18865,478.54322565035386
18866,404.99496379414256
18867,334.63286975812923
18868,281.6614977373778
18869,252.13350098229756
18870,271.1119788678256
18871,314.4182866313205
18872,362.0722748986313
18873,467.87648990447366
18874,664.0975408781443
18875,736.2392002184156
18876,744.0394505340846
18877,658.0448876277346
18878,703.6102842804676
18879,694.7231138388446
18880,676.991397274264
18881,692.7623951802611
18882,709.812122646204
18883,753.1823668876963
18884,723.7822430886102
18885,675.5741386786567
18886,678.0250370018861
18887,661.9982931839004
18888,671.8261654655541
18889,536.1524281832371
18890,453.7500932023719
18891,374.9174913654182
18892,315.56918548453126
18893,282.4864746424594
18894,303.7496677170644
18895,352.2693850978577
18896,405.6601764676682
18897,524.2015824405764
18898,744.0446129154609
18899,824.8710121939978
18900,833.6102919978218
18901,737.2633138327124
18902,788.3140794627013
18903,778.3570311616229
18904,758.49069018681
18905,776.1602723038309
18906,795.2625232411511
18907,843.8538740629594
18908,810.9144301029171
18909,756.9028155776442
18910,759.6487641498841
18911,741.6926482688039
18912,670.4197041734175
18913,535.0299984898323
18914,452.8001719650078
18915,374.13260538381155
18916,314.90854458188414
18917,281.89509206083363
18918,303.1137708554895
18919,351.5319126979823
18920,404.8109309852929
18921,523.1041717220335
18922,742.4869630329748
18923,823.144153060947
18924,831.8651372707664
18925,735.7198605313667
18926,786.6637518991083
18927,776.7275485780847
18928,756.9027975874578
18929,774.535388612775
18930,793.5976491806855
18931,842.0872745003082
18932,809.2167889335165
18933,755.3182471777493
18934,758.0584471343865
18935,740.1399222005514
18936,584.3924360892171
18937,466.37573784288054
18938,394.69752143173866
18939,326.1244610198624
18940,274.49994438993104
18941,245.72272942683685
18942,264.21865863985425
18943,306.4238559007756
18944,352.86618910718363
18945,455.98021558446976
18946,647.2121305358991
18947,717.5195088470309
18948,725.1214292198151
18949,641.3133726510066
18950,685.7202189816419
18951,677.0590146224861
18952,659.7781464526602
18953,675.1481493921688
18954,691.7643687862324
18955,734.0318768698816
18956,705.3792835522424
18957,658.3969232155277
18958,660.7855047534244
18959,645.1662585230054
18960,584.4465974537262
18961,466.4189614453361
18962,394.73410191260893
18963,326.15468616433355
18964,274.5253849853729
18965,245.74550295622362
18966,264.24314636795776
18967,306.45225519742775
18968,352.8988926692268
18969,456.02247573217204
18970,647.2721140160947
18971,717.5860083998334
18972,725.1886333169526
18973,641.3728094355981
18974,685.7837713831414
18975,677.1217643054399
18976,659.8392945484916
18977,675.2107219765464
18978,691.8284813582276
18979,734.0999067853791
18980,705.4446579515918
18981,658.4579432998886
18982,660.8467462110052
18983,645.2260523922257
18984,451.5069171848034
18985,360.326141543488
18986,304.9468988933332
18987,251.96672804155514
18988,212.08115643710426
18989,189.84761813174637
18990,204.13774145251244
18991,236.745861146837
18992,272.62763065299373
18993,352.29446639240086
18994,500.04198510581
18995,554.3621057580194
18996,560.2354186557177
18997,495.48455105404423
18998,529.7936848662819
18999,523.1019595156255
19000,509.75060342031156
19001,521.6256076397012
19002,534.4634500390417
19003,567.1197116423639
19004,544.9824571550007
19005,508.68345777086574
19006,510.5288976157709
19007,498.4613257603915
19008,434.7194457375694
19009,346.92886105314847
19010,293.608673135877
19011,242.5983571669196
19012,204.1957703606668
19013,182.7888968864911
19014,196.54769936123208
19015,227.94341708012377
19016,262.49106708969197
19017,339.19581148705356
19018,481.44993207654016
19019,533.7503771938873
19020,539.4053145389239
19021,477.06194790716756
19022,510.0954343653326
19023,503.65251394762686
19024,490.7975744091831
19025,502.23105428712574
19026,514.591573074091
19027,546.033642738434
19028,524.7194731551601
19029,489.7701062850159
19030,491.5469308606422
19031,479.92804320089533
19032,613.5077858790667
19033,489.6113102121329
19034,414.3619723862636
19035,342.3724943126305
19036,288.17596311407993
19037,257.9650220657627
19038,277.38244754647485
19039,321.69037407854256
19040,370.4465373293814
19041,478.69786669377686
19042,679.457256251232
19043,753.2674586680876
19044,761.2481186635291
19045,673.2646129760809
19046,719.8838781953536
19047,710.7911590202194
19048,692.6493308338611
19049,708.7850914803817
19050,726.2291570441878
19051,770.60249882212
19052,740.5223882655308
19053,691.1992928838688
19054,693.7068773086659
19055,677.3094556786888
19056,685.6950363674073
19057,547.2205127450159
19058,463.11710179449267
19059,382.65711591991936
19060,322.0836508612333
19061,288.31799572592445
19062,310.02013639571356
19063,359.54147254507967
19064,414.0344388984181
19065,535.0229592298795
19066,759.4043282885484
19067,841.8992706436693
19068,850.818960127266
19069,752.4830391810583
19070,804.587673377587
19071,794.4250763429974
19072,774.1486237464067
19073,792.1829686039512
19074,811.6795576391347
19075,861.2740059973829
19076,827.6545752798374
19077,772.527969782856
19078,775.3306044566637
19079,757.0038107635919
19080,684.2885750752704
19081,546.098083051611
19082,462.1671805571285
19083,381.8722299383126
19084,321.42300995858614
19085,287.7266131442986
19086,309.3842395341386
19087,358.8040001452042
19088,413.18519341604275
19089,533.9255485113365
19090,757.8466784060622
19091,840.1724115106186
19092,849.0738054002104
19093,750.9395858797126
19094,802.9373458139939
19095,792.795593759459
19096,772.5607311470544
19097,790.5580849128951
19098,810.014683578669
19099,859.5074064347314
19100,825.9569341104366
19101,770.9434013829609
19102,773.740287441166
19103,755.4510846953393
19104,598.2613069910701
19105,477.4438224046593
19106,404.06453002385956
19107,333.86408557436357
19108,281.0144097666331
19109,251.5542505103019
19110,270.4891273185034
19111,313.6959433479976
19112,361.2404515379336
19113,466.8015923737728
19114,662.5718459089866
19115,734.5477672967027
19116,742.3300973492594
19117,656.5330979993525
19118,701.9938128965277
19119,693.1270598038606
19120,675.4360800122568
19121,691.1708456922889
19122,708.1814031842158
19123,751.4520088043049
19124,722.1194287291627
19125,674.0220774207395
19126,676.467345060204
19127,660.4774210177935
19128,598.3154683555792
19129,477.4870460071148
19130,404.1011105047299
19131,333.89431071883473
19132,281.03985036207496
19133,251.57702403968867
19134,270.5136150466069
19135,313.7243426446497
19136,361.27315509997675
19137,466.84385252147507
19138,662.6318293891823
19139,734.6142668495052
19140,742.3973014463969
19141,656.5925347839441
19142,702.0573652980272
19143,693.1898094868144
19144,675.4972281080883
19145,691.2334182766667
19146,708.2455157562111
19147,751.5200387198023
19148,722.1848031285122
19149,674.0830975051003
19150,676.5285865177848
19151,660.5372148870138
19152,465.37578808665626
19153,371.3942261052667
19154,314.313907485454
19155,259.70635259605626
19156,218.5956218138063
19157,195.67913921521136
19158,210.40821013116152
19159,244.01794859405894
19160,281.00189308374365
19161,363.11584318170384
19162,515.4017004788974
19163,571.390364207691
19164,577.4440867851619
19165,510.7042764023902
19166,546.0672787811675
19167,539.170004697
19168,525.4085369799081
19169,537.6483039398214
19170,550.8804844370252
19171,584.5398435767872
19172,561.7226023319208
19173,524.3086119760774
19174,526.2107379225505
19175,513.7724882551795
19176,448.58831663942226
19177,357.9969456149272
19178,302.9756817279978
19179,250.33798172142076
19180,210.71023573736886
19181,188.6204179699561
19182,202.81816803988121
19183,235.21550452734573
19184,270.8653295204419
19185,350.01718827635653
19186,496.8096474496276
19187,550.7786356435589
19188,556.6139826683681
19189,492.2816732555135
19190,526.3690282802183
19191,519.7205591290012
19192,506.45550796877967
19193,518.2537505872459
19194,531.0086074720745
19195,563.4537746728572
19196,541.4596183320804
19197,505.39526049022766
19198,507.22877116742177
19199,495.2392056956834
19200,627.3766567809198
19201,500.6793947739116
19202,423.72898097838447
19203,350.1121188671317
19204,294.690428490782
19205,263.7965431492277
19206,283.652916225124
19207,328.9624615257645
19208,378.8207997601313
19209,489.5192434830799
19210,694.8169716243195
19211,770.2957171177593
19212,778.4567867929734
19213,688.484338324427
19214,736.1574721102394
19215,726.8592042015939
19216,708.3072643934577
19217,724.8077877805018
19218,742.6461914421714
19219,788.0226307565433
19220,757.2625334424511
19221,706.8244470890804
19222,709.3887176154456
19223,692.6206181734769
19224,699.5639072692602
19225,558.2885973067946
19226,472.48411038661357
19227,390.39674047442054
19228,328.5981162379354
19229,294.14951680938947
19230,316.2906050743627
19231,366.81355999230163
19232,422.408701329168
19233,545.8443360191825
19234,774.7640436616359
19235,858.927529093341
19236,868.0276282567102
19237,767.7027645294044
19238,820.8612672924728
19239,810.4931215243719
19240,789.8065573060032
19241,808.2056649040715
19242,828.0965920371183
19243,878.6941379318062
19244,844.3947204567578
19245,788.1531239880677
19246,791.0124447634432
19247,772.31497325838
19248,698.1574459771233
19249,557.1661676133897
19250,471.53418914924947
19251,389.6118544928138
19252,327.93747533528824
19253,293.5581342277636
19254,315.6547082127877
19255,366.07608759242623
19256,421.5594558467927
19257,544.7469253006395
19258,773.2063937791497
19259,857.2006699602904
19260,866.2824735296546
19261,766.1593112280586
19262,819.2109397288798
19263,808.8636389408337
19264,788.2186647066511
19265,806.5807812130153
19266,826.4317179766525
19267,876.9275383691547
19268,842.6970792873569
19269,786.5685555881728
19270,789.4221277479455
19271,770.7622471901275
19272,612.1301778929231
19273,488.511906966438
19274,413.4315386159804
19275,341.6037101288647
19276,287.5288751433352
19277,257.38577159376695
19278,276.75959599715253
19279,320.96803079521953
19280,369.61471396868353
19281,477.6229691630758
19282,677.9315612820741
19283,751.5760257463744
19284,759.5387654787035
19285,671.7528233476987
19286,718.2674068114135
19287,709.1951049852352
19288,691.0940135718535
19289,707.1935419924091
19290,724.5984375821994
19291,768.8721407387284
19292,738.8595739060829
19293,689.6472316259512
19294,692.1491853669836
19295,675.7885835125816
19296,612.1843392574323
19297,488.55513056889356
19298,413.4681190968507
19299,341.6339352733359
19300,287.55431573877706
19301,257.40854512315366
19302,276.78408372525604
19303,320.9964300918717
19304,369.64741753072667
19305,477.6652293107781
19306,677.9915447622698
19307,751.6425252991768
19308,759.6059695758411
19309,671.8122601322901
19310,718.330959212913
19311,709.2578546681889
19312,691.155161667685
19313,707.256114576787
19314,724.6625501541946
19315,768.9401706542258
19316,738.9249483054325
19317,689.7082517103121
19318,692.2104268245644
19319,675.8483773818019
19320,479.2446589885093
19321,382.4623106670455
19322,323.68091607757486
19323,267.4459771505574
19324,225.11008719050835
19325,201.51066029867638
19326,216.67867880981066
19327,251.2900360412809
19328,289.3761555144936
19329,373.93721997100687
19330,530.7614158519849
19331,588.4186226573627
19332,594.652754914606
19333,525.9240017507362
19334,562.3408726960533
19335,555.2380498783745
19336,541.0664705395047
19337,553.6710002399417
19338,567.2975188350086
19339,601.9599755112106
19340,578.4627475088412
19341,539.9337661812891
19342,541.8925782293301
19343,529.0836507499677
19344,462.45718754127535
19345,369.06503017670593
19346,312.34269032011866
19347,258.07760627592194
19348,217.2247011140709
19349,194.4519390534211
19350,209.08863671853035
19351,242.4875919745677
19352,279.23959195119187
19353,360.83856506565957
19354,512.1693628227151
19355,567.8068940932307
19356,573.8226507978122
19357,507.50139860385957
19358,542.6426221951041
19359,535.7886043103757
19360,522.1134415283764
19361,534.2764468873661
19362,547.425641870058
19363,580.8739066072806
19364,558.1997635090006
19365,521.0204146954394
19366,522.9106114742013
19367,510.5503681904715
19368,641.2455276827727
19369,511.74747933569034
19370,433.0959895705053
19371,357.8517434216328
19372,301.20489386748403
19373,269.6280642326927
19374,289.9233849037731
19375,336.23454897298654
19376,387.19506219088134
19377,500.3406202723829
19378,710.176686997407
19379,787.323975567431
19380,795.6654549224174
19381,703.7040636727729
19382,752.4310660251252
19383,742.9272493829684
19384,723.9651979530544
19385,740.830484080622
19386,759.0632258401549
19387,805.4427626909667
19388,774.0026786193714
19389,722.4496012942923
19390,725.0705579222251
19391,707.931780668265
19392,713.4327781711132
19393,569.3566818685734
19394,481.85111897873446
19395,398.13636502892166
19396,335.11258161463746
19397,299.9810378928545
19398,322.56107375301184
19399,374.08564743952365
19400,430.78296375991806
19401,556.6657128084855
19402,790.1237590347234
19403,875.9557875430128
19404,885.2362963861542
19405,782.9224898777504
19406,837.1348612073585
19407,826.5611667057464
19408,805.4644908655999
19409,824.2283612041916
19410,844.5136264351019
19411,896.1142698662297
19412,861.134865633678
19413,803.7782781932794
19414,806.6942850702228
19415,787.6261357531681
19416,712.0263168789763
19417,568.2342521751685
19418,480.9011977413703
19419,397.35147904731497
19420,334.4519407119903
19421,299.38965531122864
19422,321.9251768914369
19423,373.34817503964814
19424,429.93371827754265
19425,555.5683020899426
19426,788.5661091522372
19427,874.2289284099621
19428,883.4911416590987
19429,781.3790365764047
19430,835.4845336437655
19431,824.9316841222083
19432,803.8765982662477
19433,822.6034775131354
19434,842.8487523746361
19435,894.3476703035781
19436,859.4372244642773
19437,802.1937097933844
19438,805.1039680547251
19439,786.0734096849155
19440,625.9990487947762
19441,499.57999152821685
19442,422.79854720810124
19443,349.3433346833659
19444,294.04334052003725
19445,263.2172926772319
19446,283.03006467580167
19447,328.24011824244155
19448,377.9889763994335
19449,488.44434595237885
19450,693.2912766551616
19451,768.6042841960461
19452,776.7474336081476
19453,686.9725486960447
19454,734.5410007262993
19455,725.2631501666096
19456,706.7519471314502
19457,723.2162382925294
19458,741.015471980183
19459,786.2922726731516
19460,755.5997190830033
19461,705.272385831163
19462,707.8310256737632
19463,691.0997460073697
19464,626.0532101592853
19465,499.62321513067235
19466,422.83512768897157
19467,349.3735598278371
19468,294.0687811154791
19469,263.2400662066187
19470,283.0545524039052
19471,328.26851753909364
19472,378.02167996147665
19473,488.48660610008113
19474,693.3512601353574
19475,768.6707837488484
19476,776.8146377052852
19477,687.0319854806362
19478,734.6045531277987
19479,725.3258998495635
19480,706.8130952272816
19481,723.2788108769072
19482,741.0795845521782
19483,786.3603025886491
19484,755.6650934823527
19485,705.3334059155238
19486,707.892267131344
19487,691.15953987659
19488,493.1135298903623
19489,393.5303952288242
19490,333.04792466969576
19491,275.18560170505856
19492,231.62455256721046
19493,207.3421813821414
19494,222.9491474884598
19495,258.56212348850283
19496,297.75041794524356
19497,384.75859676030984
19498,546.1211312250724
19499,605.4468811070344
19500,611.8614230440502
19501,541.1437270990822
19502,578.6144666109391
19503,571.3060950597489
19504,556.7244040991014
19505,569.6936965400619
19506,583.7145532329922
19507,619.3801074456339
19508,595.2028926857615
19509,555.5589203865009
19510,557.5744185361096
19511,544.3948132447557
19512,476.3260584431283
19513,380.1331147384847
19514,321.70969891223956
19515,265.81723083042306
19516,223.73916649077296
19517,200.28346013688616
19518,215.35910539717946
19519,249.75967942178966
19520,287.6138543819418
19521,371.6599418549626
19522,527.5290781958026
19523,584.8351525429023
19524,591.0313189272564
19525,522.7211239522055
19526,558.9162161099899
19527,551.8566494917503
19528,537.771375087973
19529,550.2991431874864
19530,563.8426762680415
19531,598.294038541704
19532,574.939908685921
19533,536.6455689006511
19534,538.5924517809809
19535,525.8615306852596
19536,655.1143985846257
19537,522.8155638974691
19538,442.46299816262615
19539,365.59136797613405
19540,307.71935924418614
19541,275.4595853161577
19542,296.19385358242226
19543,343.5066364202085
19544,395.56932462163127
19545,511.16199706168595
19546,725.5364023704946
19547,804.3522340171027
19548,812.8741230518616
19549,718.923789021119
19550,768.704659940011
19551,758.995294564343
19552,739.6231315126511
19553,756.8531803807423
19554,775.4802602381384
19555,822.8628946253901
19556,790.7428237962918
19557,738.0747554995039
19558,740.7523982290047
19559,723.2429431630532
19560,727.3016490729661
19561,580.4247664303522
19562,491.2181275708553
19563,405.87598958342284
19564,341.6270469913395
19565,305.8125589763195
19566,328.831542431661
19567,381.35773488674556
